carat,cut,color,clarity,depth,table,price,x
0.4510756193602166,2,20,6,61.9,56.0,7.860185057472165,5.31
0.262364264467491,4,20,6,62.4,56.0,7.016609683894219,4.31
0.7371640659767197,0,18,2,64.4,60.0,8.534246945982066,6.49
0.29266961396282,4,20,5,61.8,56.0,6.569481420414296,4.47
0.6931471805599453,2,22,2,62.1,61.0,8.592486175451668,6.3
0.2776317365982795,4,21,3,62.2,56.0,6.555356891810665,4.37
0.6780335427498971,4,17,0,61.6,53.0,7.7142311448490855,6.4
0.3506568716131694,4,18,4,61.2,57.0,6.955592608396297,4.87
0.41871033485818504,3,19,5,61.0,58.0,7.443078374348516,5.15
0.41871033485818504,2,22,4,62.6,59.0,7.528869256642251,5.03
0.6981347220709844,2,19,4,63.2,58.0,8.797699580118923,6.38
0.7654678421395714,3,19,2,62.2,56.0,8.674538762140015,6.76
0.6981347220709844,4,17,2,60.0,60.0,8.491465042843506,6.53
0.27002713721306015,4,22,5,61.6,56.0,6.890609120147166,4.38
0.5653138090500605,3,19,1,62.8,60.0,7.768533300926033,5.81
0.6471032420585384,2,21,4,61.9,59.0,8.567886305731756,6.17
0.2468600779315258,4,19,6,62.7,55.0,6.259581464064923,4.16
0.6981347220709844,2,20,3,60.8,58.0,8.746557354543503,6.44
0.2851789422336624,2,20,4,59.1,60.0,6.650279048587422,4.48
1.1184149159642893,4,17,3,59.2,57.0,9.660906307329443,8.39
0.8458682675776092,4,16,4,61.3,57.0,8.71915396346254,7.11
0.27002713721306015,2,21,2,63.4,55.0,6.480044561926653,4.29
0.5481214085096876,3,18,3,61.0,58.0,7.822845290279774,5.76
0.3074846997479606,4,19,5,62.3,56.0,6.960347729101308,4.56
0.5364933705145685,1,20,2,66.2,55.0,7.781973234434385,5.49
0.6931471805599453,0,19,3,69.8,54.0,8.397508348470257,6.03
0.33647223662121295,1,18,3,59.4,64.0,6.852242569051878,4.82
0.6418538861723948,1,21,3,63.7,58.0,8.28121766128665,6.06
0.31481073984003355,4,22,3,61.6,56.0,7.025538314638521,4.63
0.4054651081081644,4,22,3,61.9,55.0,7.43307534889858,5.09
0.262364264467491,4,16,6,61.8,56.0,6.142037405587356,4.31
0.5423242908253617,4,17,4,62.4,55.0,7.9617188159813645,5.72
0.27002713721306015,4,20,7,62.1,55.0,6.818924065275521,4.32
0.2776317365982795,4,21,3,62.1,55.0,6.555356891810665,4.36
0.27002713721306015,4,22,1,62.0,56.0,6.137727054086234,4.33
0.9282193027394289,2,21,3,61.2,60.0,9.566825297862628,7.49
0.7030975114131134,4,22,2,61.3,56.0,8.725507328484445,6.48
0.5364933705145685,3,20,1,60.2,60.0,7.754481547470383,5.8
0.9162907318741551,2,16,5,63.3,57.0,9.03931477492408,7.28
0.33647223662121295,4,17,6,62.3,53.7,6.769641976852503,4.72
0.5364933705145685,2,21,3,62.9,57.0,7.994632311431825,5.68
0.3784364357202451,1,19,5,60.2,60.5,7.1276936993473985,4.98
0.9321640810304452,3,16,5,61.1,59.0,9.06566136060674,7.45
0.27002713721306015,2,19,6,63.1,56.0,6.953684210870537,4.35
0.44468582126144574,4,22,3,61.6,56.0,7.633853559681768,5.31
0.2776317365982795,4,21,5,61.5,57.0,6.736966958001855,4.4
1.1019400787607843,0,16,2,64.4,61.0,9.324829098460881,7.74
0.6981347220709844,4,22,5,60.6,56.0,9.287116210778231,6.53
0.35767444427181594,3,20,2,62.6,58.0,6.675823221634848,4.77
0.6418538861723948,3,18,3,62.3,58.0,8.273846932784508,6.18
0.44468582126144574,2,20,4,61.2,58.0,7.5652752818989315,5.32
0.6931471805599453,2,18,3,64.7,56.0,8.679992081721329,6.23
0.2776317365982795,3,21,1,61.2,58.0,6.3578422665081,4.44
0.4252677354043441,4,19,5,61.0,56.0,7.5740450053721995,5.21
0.3435897043900769,3,18,2,60.9,60.0,6.52795791762255,4.79
0.6931471805599453,1,21,2,63.9,57.0,8.428143374582726,6.31
0.4382549309311553,4,19,6,60.0,56.0,7.639161171659173,5.35
1.1410330045520618,3,17,2,62.5,60.0,9.500843461614666,8.18
0.8064758658669484,3,19,4,62.0,59.0,8.962007209588313,6.92
0.27002713721306015,4,17,4,61.9,53.9,6.220590170099739,4.35
0.8241754429663494,3,18,1,61.9,56.0,8.691146498539675,7.02
1.1568811967920856,4,17,1,62.5,55.0,9.670987868797893,8.34
0.262364264467491,3,22,1,62.3,58.0,6.104793232414985,4.29
0.7701082216960736,3,20,1,62.1,59.0,8.53168763756669,6.71
0.6523251860396903,2,22,1,63.3,59.0,8.249052274171293,6.18
0.3435897043900769,4,16,3,61.8,55.0,6.45833828334479,4.78
1.1118575154181303,3,16,3,61.4,59.0,9.508814005506162,8.04
0.9162907318741551,3,17,1,62.8,57.0,8.951051374025619,7.34
0.7929925155296614,4,18,3,62.6,54.8,8.912877287669296,6.78
0.43178241642553783,3,18,6,62.0,57.0,7.573017256052546,5.25
0.5247285289349821,1,20,2,58.4,61.7,7.5766097669730375,5.75
0.3293037471426004,2,21,4,62.5,58.0,6.818924065275521,4.67
0.9707789171582248,4,17,4,60.5,57.0,9.333088837235236,7.68
0.33647223662121295,1,20,5,62.2,63.0,6.842683282238422,4.66
0.6981347220709844,0,19,3,64.4,58.0,8.494538500851432,6.25
0.6931471805599453,1,21,2,61.6,62.0,8.663023639627777,6.35
0.7929925155296614,3,16,3,62.4,58.0,8.359134886757962,6.83
0.5364933705145685,2,20,4,62.8,56.0,7.969011781106478,5.69
0.3435897043900769,3,21,2,62.4,58.0,6.628041376179533,4.75
0.5306282510621704,0,18,2,65.0,59.0,7.4977617006225685,5.54
0.7419373447293773,4,17,1,61.7,56.0,8.076204527239026,6.65
0.4382549309311553,4,17,3,61.6,55.0,7.156176637480615,5.27
0.6931471805599453,3,18,2,59.0,60.0,8.387084506069217,6.52
1.1755733298042381,3,17,1,62.5,59.0,9.686450319653678,8.36
0.2851789422336624,4,22,2,62.4,54.0,6.660575149839686,4.44
1.007957920399979,1,18,2,60.6,62.0,9.395408154438163,7.74
0.22314355131420976,2,20,5,59.4,57.0,6.3561076606958915,4.1
0.4054651081081644,3,19,5,62.1,61.0,7.499423290592229,5.1
0.35767444427181594,4,19,6,62.0,55.0,7.0967213784947605,4.82
0.27002713721306015,3,22,1,62.9,59.0,6.386879319362645,4.31
0.4054651081081644,1,21,3,63.3,64.0,7.207118856207756,4.98
0.6471032420585384,3,18,6,62.5,59.0,8.52377150677636,6.16
0.7030975114131134,4,22,5,62.2,59.0,9.356516482133785,6.41
0.4252677354043441,4,20,4,60.4,57.0,7.506042178518122,5.25
0.262364264467491,4,19,5,62.2,55.0,6.529418838262226,4.29
0.3293037471426004,4,20,6,62.1,55.0,7.025538314638521,4.69
0.4574248470388754,4,21,3,61.9,57.0,7.541683099882111,5.33
0.4252677354043441,4,19,3,60.1,54.0,7.382746449738912,5.31
0.6471032420585384,2,20,2,60.4,59.0,8.39795910349254,6.22
0.262364264467491,4,20,4,61.5,55.0,6.418364935936212,4.31
0.5423242908253617,4,19,3,61.0,55.0,8.17413934342947,5.81
0.412109650826833,4,18,4,62.0,56.0,7.419979923661835,5.14
0.712949807856125,2,19,7,60.7,58.0,9.066008001086264,6.52
0.8241754429663494,4,18,1,62.8,57.0,8.772145439245099,6.92
0.7178397931503169,4,19,3,61.6,59.0,8.851090687664982,6.51
0.2546422183735807,2,22,5,62.9,58.0,6.499787040655854,4.2
0.4054651081081644,0,22,5,67.6,57.0,7.591357046698551,4.95
0.7466879474879752,4,16,2,62.4,57.0,8.411388132519262,6.57
0.3987761199573678,3,18,1,59.9,59.0,6.919683849847411,5.17
0.4824261492442927,4,21,3,62.0,54.5,7.700295203420117,5.46
0.2776317365982795,4,19,4,62.5,57.0,6.577861357721047,4.37
0.33647223662121295,4,19,1,60.6,56.0,6.769641976852503,4.82
0.6729444732424258,4,20,4,61.2,56.0,8.660080678964786,6.34
0.5423242908253617,3,20,3,62.0,56.0,7.9102237070973445,5.78
0.35767444427181594,1,22,1,63.3,57.0,6.507277712385012,4.79
1.2584609896100056,0,19,0,66.9,57.0,9.218010878280403,8.39
0.27002713721306015,2,19,6,62.8,53.0,6.705639094860003,4.34
0.6931471805599453,3,21,3,60.0,60.0,8.812992231969966,6.43
0.4054651081081644,4,19,6,62.2,56.0,7.584264818389059,5.1
0.3220834991691133,3,18,2,61.2,62.0,6.70073110954781,4.66
0.5306282510621704,2,21,3,62.9,57.0,7.935229539816907,5.66
0.23111172096338664,2,20,6,62.0,59.0,6.393590753950631,4.08
0.6931471805599453,3,21,1,61.1,58.0,8.438366410870266,6.44
0.27002713721306015,3,19,4,59.6,61.0,6.688354713946762,4.38
0.5306282510621704,4,22,2,62.0,54.0,7.910957382845589,5.73
0.5364933705145685,2,16,1,60.9,55.0,7.594381242551817,5.76
0.7030975114131134,2,18,3,63.3,55.0,8.434897948689407,6.4
0.7030975114131134,2,18,2,61.2,57.0,8.492080490601163,6.47
0.6418538861723948,3,18,1,59.5,60.0,7.982074875081202,6.32
0.6418538861723948,4,21,1,62.7,54.0,8.316789127071518,6.13
0.7030975114131134,4,19,4,61.3,56.0,8.880863609867356,6.49
0.7178397931503169,4,20,6,61.4,57.0,9.415238482949043,6.51
0.5481214085096876,3,21,1,60.8,60.0,7.787382026484701,5.87
0.22314355131420976,2,20,5,60.1,57.0,6.452048954437226,4.1
0.7466879474879752,1,22,2,57.8,61.0,8.714239143608575,6.83
0.5306282510621704,2,18,3,61.8,58.0,7.622174594817622,5.66
0.2851789422336624,4,19,6,62.4,56.0,6.710523109452428,4.41
0.4054651081081644,2,21,2,60.7,61.0,7.183111701743281,5.09
0.4637340162321401,4,17,6,61.0,55.0,7.463363045520021,5.43
0.27002713721306015,1,21,6,59.0,59.0,6.717804695023691,4.4
0.4252677354043441,2,21,1,63.0,57.0,7.069023426578259,5.13
0.262364264467491,2,22,2,61.0,61.0,6.315358001522335,4.27
0.5364933705145685,2,21,3,63.2,57.0,7.798933310041217,5.66
0.6931471805599453,4,21,2,61.7,57.0,8.622633703874234,6.39
0.5877866649021191,1,21,1,57.7,65.0,7.878912912297133,6.13
0.43178241642553783,4,20,3,61.4,57.0,7.488293515159428,5.25
0.262364264467491,2,20,2,62.9,57.0,6.2166061010848646,4.25
0.6678293725756554,4,18,2,61.9,56.0,8.508959386489133,6.31
0.44468582126144574,4,17,6,61.1,55.0,7.463936604468925,5.35
0.9202827531436926,3,17,1,61.3,55.0,8.728102205062104,7.41
0.7466879474879752,0,16,1,64.8,55.1,8.308199063206446,6.44
0.2776317365982795,3,19,3,60.1,61.0,6.511745329644728,4.44
0.4700036292457356,4,21,4,62.2,56.0,7.7437032581737535,5.36
0.6418538861723948,3,22,3,62.6,59.0,8.500047032581268,6.17
0.6981347220709844,2,19,2,62.4,60.0,8.457018468380168,6.34
0.6418538861723948,4,18,2,61.6,56.0,8.464003362902119,6.17
0.6981347220709844,2,21,3,58.1,60.0,8.764053269347762,6.51
0.41871033485818504,4,17,3,61.9,55.0,7.102499355774649,5.19
0.4054651081081644,2,18,2,60.9,61.0,7.033506484287697,5.06
0.43178241642553783,4,18,4,61.5,56.0,7.401231264413015,5.24
0.8372475245337022,3,17,4,61.9,56.0,8.658692753689937,7.07
0.31481073984003355,4,17,5,61.9,54.0,6.450470422144176,4.62
0.44468582126144574,4,21,3,61.5,57.0,7.506591780070841,5.27
0.6931471805599453,3,21,0,60.9,61.0,8.184513753033722,6.41
0.44468582126144574,3,17,6,62.4,56.0,7.4377951216719325,5.28
0.2776317365982795,3,19,4,60.6,60.0,6.470799503782602,4.4
0.48858001481867097,0,18,1,64.7,61.0,7.119635638017636,5.33
0.3293037471426004,4,20,2,61.3,56.0,6.56244409369372,4.73
0.9242589015233319,4,17,4,61.4,57.0,9.157361447185297,7.42
0.6418538861723948,2,20,2,63.0,60.0,8.350666240520924,6.09
0.262364264467491,3,16,4,62.6,60.0,5.978885764901122,4.22
0.7227059828014898,3,17,2,61.9,57.0,8.401333305321703,6.61
0.2776317365982795,3,17,2,62.7,58.0,6.318968113746434,4.37
0.3435897043900769,3,21,1,62.8,58.0,6.70808408385307,4.73
0.3435897043900769,4,20,5,61.0,56.0,7.084226422097916,4.82
0.9162907318741551,2,19,3,63.5,54.0,9.490997829490999,7.26
0.4637340162321401,3,19,4,62.5,53.0,7.596894438144544,5.46
0.5306282510621704,3,20,2,62.2,59.0,7.793174347189205,5.73
1.0986122886681098,1,18,3,63.8,59.0,9.79945948211208,7.88
0.262364264467491,2,19,5,62.7,56.0,6.529418838262226,4.24
0.9360933591703349,4,17,1,60.7,60.0,8.994296557777195,7.49
0.7323678937132266,4,19,3,61.3,56.0,8.810907036099737,6.62
0.3293037471426004,1,20,2,63.3,54.0,6.577861357721047,4.62
0.8628899551470398,3,18,3,60.9,59.0,8.754318540250866,7.22
0.9162907318741551,1,21,1,64.5,58.0,9.04699757378001,7.06
0.688134638736401,0,16,2,58.0,67.0,7.989560449333865,6.57
0.7561219797213337,4,21,2,62.2,55.0,8.789355452209982,6.66
0.20701416938432615,2,21,5,62.6,59.0,6.226536669287466,3.93
0.6097655716208943,0,22,1,64.5,60.0,7.681560362559537,5.92
0.4700036292457356,4,17,2,60.7,58.0,7.16703787691222,5.43
0.3293037471426004,1,20,3,63.3,55.0,6.670766320845874,4.63
0.3435897043900769,4,21,4,61.2,56.0,7.0431599159883405,4.82
0.27002713721306015,2,20,3,61.4,62.0,6.439350371100098,4.32
0.2851789422336624,4,19,5,61.5,56.0,6.6240652277998935,4.45
0.5877866649021191,4,18,4,63.1,58.0,8.043020885298283,5.89
0.3506568716131694,4,18,4,61.8,55.0,6.7226297948554485,4.82
0.2776317365982795,4,21,3,61.5,55.0,6.555356891810665,4.38
0.6981347220709844,4,19,5,61.6,54.0,9.06681636189014,6.51
0.3220834991691133,4,22,4,62.0,55.0,6.97354301952014,4.64
0.6931471805599453,0,19,3,64.5,58.0,8.54907938027856,6.26
0.412109650826833,4,19,3,62.7,57.0,7.344072850573066,5.12
0.708035793053696,4,19,3,59.6,57.0,8.72371943690701,6.65
0.4054651081081644,4,18,3,62.3,54.0,7.154615356913663,5.11
0.708035793053696,4,19,1,60.4,56.0,8.214194414852564,6.56
0.48858001481867097,3,21,2,58.8,59.0,7.52131798019924,5.68
0.5877866649021191,3,21,1,59.9,58.0,7.986164860332727,6.03
0.3920420877760237,1,19,4,58.2,59.2,7.113956109566034,5.09
0.29266961396282,3,18,4,62.1,58.0,6.391917113392602,4.46
0.27002713721306015,3,20,7,61.9,58.0,6.818924065275521,4.36
0.4054651081081644,2,21,1,61.4,58.0,7.051855622955894,5.09
0.4510756193602166,4,21,3,61.5,57.0,7.820840879907344,5.35
1.1052568313867783,2,19,1,63.3,57.0,9.195632743103909,8.03
1.1118575154181303,3,20,1,60.2,58.0,9.81093357092552,8.24
0.2851789422336624,4,19,5,61.5,55.0,6.570882962339584,4.47
0.6981347220709844,4,18,1,61.1,56.0,8.454040376410969,6.44
0.9439058989071284,4,20,2,61.1,55.0,9.428109506952937,7.55
0.9202827531436926,2,17,1,63.5,60.0,8.914894908906568,7.28
0.27002713721306015,1,21,2,63.1,55.0,6.300785794663244,4.33
0.4054651081081644,1,22,2,57.2,60.0,7.0825485693553,5.25
0.5481214085096876,4,19,3,60.2,55.0,8.128585200374497,5.85
0.7030975114131134,2,21,3,62.5,57.0,8.827174771362785,6.36
0.262364264467491,4,18,5,61.7,54.0,6.655440350367647,4.34
0.5364933705145685,3,19,4,62.2,59.0,7.946617563244473,5.73
0.2851789422336624,2,17,2,63.2,58.0,6.35088571671474,4.38
0.4054651081081644,1,21,1,63.2,61.0,6.90875477931522,5.02
0.412109650826833,3,19,5,60.9,61.0,7.618742377670413,5.17
0.4252677354043441,4,19,7,62.1,57.0,7.771910256435763,5.16
0.6931471805599453,1,17,6,56.5,62.0,8.399760094524142,6.58
0.412109650826833,4,19,4,61.7,56.0,7.419979923661835,5.1
0.2776317365982795,3,21,5,59.9,58.0,6.985641817639208,4.5
0.27002713721306015,3,19,7,61.0,59.0,6.8966943316227125,4.36
0.6981347220709844,4,21,2,62.0,57.0,8.56331312702979,6.38
0.27002713721306015,4,21,5,61.8,58.0,6.566672429803241,4.3
0.7178397931503169,4,22,1,61.9,56.0,8.53915035876828,6.5
0.7178397931503169,1,19,1,63.2,54.0,8.352790135124629,6.49
0.3001045924503381,4,18,4,61.8,57.0,6.472346294500901,4.53
0.5766133643039938,3,20,2,60.8,60.0,7.946971357693591,5.97
0.4252677354043441,2,20,1,60.5,60.0,7.0326242610280065,5.19
0.5933268452777344,2,19,2,60.7,56.0,7.913521017283895,6.06
0.6931471805599453,0,21,2,65.1,61.0,8.397508348470257,6.15
0.3435897043900769,4,22,2,62.3,55.0,6.923628628138427,4.79
0.8064758658669484,4,16,3,61.8,58.0,8.587092318795905,6.88
0.27002713721306015,1,18,3,63.2,57.0,6.194405391104672,4.32
0.4574248470388754,4,17,1,61.3,56.0,7.055312843339752,5.38
0.5481214085096876,4,22,5,61.3,56.0,8.38320455141292,5.79
0.832909122935104,3,20,3,60.4,59.0,9.201299627324033,7.06
0.6981347220709844,3,18,2,62.8,58.0,8.261009786023827,6.43
0.3074846997479606,2,21,2,59.9,60.0,6.423246963533519,4.59
0.5306282510621704,1,21,5,60.1,63.0,7.957877358489813,5.68
0.3435897043900769,1,17,1,63.5,57.0,6.29156913955832,4.7
0.8796267475025635,4,18,4,60.7,56.0,9.185330208972015,7.31
0.708035793053696,2,19,1,63.1,58.0,8.309184527686298,6.41
0.27002713721306015,4,22,3,60.2,56.0,6.690842277418564,4.46
0.7884573603642702,2,22,2,60.7,58.0,8.880724576151456,6.81
0.9439058989071284,4,17,3,62.8,57.0,9.255600503381046,7.46
0.7178397931503169,4,19,4,62.0,56.0,8.844624683385302,6.47
0.7030975114131134,3,17,2,62.7,55.0,8.36287583103188,6.48
0.412109650826833,1,22,1,63.9,55.0,7.074116816197362,5.04
0.3784364357202451,4,20,2,61.6,54.0,6.891625897052253,4.97
0.5653138090500605,4,22,3,61.2,57.0,8.127109185346375,5.91
0.688134638736401,4,20,2,62.1,58.0,8.705993714307901,6.33
0.8020015854720274,4,17,2,62.0,57.0,8.675222055641148,6.91
0.9242589015233319,3,21,1,62.9,59.0,9.16711966952162,7.31
0.5364933705145685,3,17,3,62.8,59.0,7.741099090035366,5.67
0.262364264467491,3,17,6,61.1,59.0,6.315358001522335,4.31
1.0986122886681098,0,19,3,67.6,58.0,9.826390502151161,7.65
0.9202827531436926,4,21,4,62.2,57.0,9.778491062361443,7.37
0.262364264467491,4,21,5,61.4,55.0,6.856461984594587,4.33
0.5423242908253617,2,21,1,59.9,57.0,7.853216388156072,5.85
0.6418538861723948,2,19,3,63.3,54.0,8.368693183097793,6.19
0.3220834991691133,3,22,2,62.2,58.0,6.848005274576363,4.63
0.7227059828014898,3,19,2,59.6,58.0,8.497806477616047,6.73
0.9202827531436926,2,19,3,58.7,63.0,9.437635294412868,7.45
0.4252677354043441,4,16,4,61.4,55.2,7.105786129481271,5.2
0.9439058989071284,4,17,2,61.7,56.0,9.1649245084457,7.45
0.4054651081081644,3,19,5,61.6,60.0,7.516977224604321,5.1
0.5709795465857378,3,16,4,62.2,61.0,7.603897968521881,5.85
0.35767444427181594,4,17,7,62.0,55.0,6.963189985870238,4.83
0.6418538861723948,3,19,4,62.7,60.0,8.403128235128264,6.13
0.6981347220709844,3,16,1,62.5,62.0,8.1786387885907,6.41
0.2776317365982795,2,17,6,63.0,58.0,6.380122536899765,4.32
0.6418538861723948,2,17,3,61.4,58.0,8.144969417087875,6.16
0.9162907318741551,1,19,7,59.9,59.0,9.546741177474825,7.39
0.5877866649021191,4,17,3,62.1,54.4,7.9483852851118995,5.94
0.6981347220709844,3,20,2,63.0,58.0,8.440959885416648,6.33
0.8153648132841945,4,19,3,60.8,55.0,9.148464968258095,7.02
0.8109302162163288,3,18,3,60.4,59.0,8.888342869109282,6.92
0.6931471805599453,4,18,6,61.5,59.0,8.785080636539838,6.37
0.262364264467491,1,16,2,63.4,54.0,5.863631175598097,4.23
0.5596157879354227,0,20,1,65.1,57.0,7.6511201757027,5.7
0.5364933705145685,4,18,5,61.9,56.0,8.123261319121745,5.72
0.20701416938432615,4,17,6,63.0,56.0,6.028278520230698,3.94
0.3293037471426004,4,19,2,61.0,55.0,6.516193076042964,4.75
0.3293037471426004,4,22,4,62.0,57.0,7.065613363597717,4.71
0.4054651081081644,3,21,2,62.4,60.0,7.122059881629142,4.98
0.3435897043900769,4,22,5,62.3,55.0,7.213031659834869,4.77
0.5187937934151675,3,19,3,61.6,59.0,7.641084249174914,5.65
0.7030975114131134,2,18,1,63.5,60.0,8.293799608846818,6.33
0.27002713721306015,2,20,3,62.9,59.0,6.439350371100098,4.27
0.262364264467491,3,18,3,62.2,59.0,6.161207321695077,4.28
0.8197798314933114,4,16,3,61.8,54.0,8.572817095164234,6.95
0.7929925155296614,3,21,2,62.6,58.0,8.882391706295847,6.79
0.7419373447293773,2,19,7,59.8,56.0,9.110961927995904,6.75
1.252762968495368,2,16,2,62.8,57.0,9.742673052026605,8.58
0.9321640810304452,4,18,5,62.6,56.0,9.397815294010933,7.35
0.6626879730752367,2,22,2,58.4,58.0,8.497602541651233,6.41
0.7561219797213337,4,17,1,61.4,56.0,8.407824654360873,6.69
0.4252677354043441,4,20,4,61.5,56.0,7.526717561352706,5.26
1.1216775615991057,4,17,2,61.2,57.0,9.606293719711752,8.12
0.3784364357202451,4,22,3,62.7,57.0,7.236339342754344,4.93
1.3887912413184778,3,19,1,59.8,58.0,9.562475024372697,9.44
0.3220834991691133,4,17,2,61.5,56.0,6.505784060128229,4.67
0.6151856390902334,0,18,0,61.0,61.0,7.1891677384203225,6.2
1.1216775615991057,3,18,1,59.6,60.0,9.314249835366695,8.3
0.2776317365982795,4,21,3,62.1,56.0,6.803505257608338,4.43
0.3506568716131694,4,19,6,62.0,56.0,7.07326971745971,4.81
0.6981347220709844,4,20,1,62.5,55.0,8.411388132519262,6.4
0.708035793053696,2,19,0,62.4,57.0,8.026496938945412,6.41
0.27002713721306015,3,20,2,60.7,58.0,6.498282149476434,4.38
0.412109650826833,2,22,2,62.3,63.0,7.23561914106675,5.08
0.8020015854720274,3,17,3,61.7,58.0,8.634620608292202,6.87
0.6931471805599453,4,19,3,62.3,56.0,8.680671660408713,6.37
0.5481214085096876,3,19,3,60.3,57.0,7.856319571406588,5.88
0.5481214085096876,3,20,2,61.9,60.0,7.826044013518965,5.78
0.2776317365982795,4,18,3,61.5,55.0,6.261491684321042,4.41
0.76080582903376,2,21,1,60.0,54.0,8.629449873761905,6.74
0.5306282510621704,2,21,2,61.7,62.0,7.851661177889265,5.64
0.412109650826833,4,19,6,61.4,56.0,7.582738488914411,5.14
0.3293037471426004,3,19,2,61.4,56.0,6.842683282238422,4.75
0.262364264467491,2,22,3,60.3,60.0,6.566672429803241,4.28
1.1662709371419244,2,16,1,60.6,62.0,9.410501846898468,8.37
0.8020015854720274,3,19,3,61.6,58.0,8.640295388550221,6.91
0.31481073984003355,4,19,3,61.4,56.0,6.51025834052315,4.63
0.5364933705145685,3,19,3,63.0,54.0,7.8013913202914855,5.69
0.35767444427181594,4,21,2,61.5,56.0,6.92461239604856,4.9
0.31481073984003355,3,18,3,59.5,61.0,6.620073206530356,4.67
0.3506568716131694,3,19,3,60.6,59.0,6.742880635791903,4.78
0.5481214085096876,3,21,3,58.6,60.0,7.9420068084898565,5.92
0.3435897043900769,2,19,2,60.4,58.0,6.601230118728877,4.77
0.27002713721306015,4,21,2,61.5,55.0,6.493753839851686,4.37
0.4637340162321401,4,22,7,60.9,60.0,8.50045386741194,5.41
1.1184149159642893,2,16,3,61.8,59.0,9.543163100092235,8.14
0.8878912573524571,4,18,5,61.6,54.0,9.22325659724273,7.25
0.8109302162163288,4,19,1,61.6,57.0,8.567886305731756,6.91
0.9242589015233319,3,20,3,60.9,61.0,9.54108193388841,7.46
0.4637340162321401,2,22,2,62.3,54.0,7.504942068396171,5.38
0.3506568716131694,4,19,4,61.8,57.0,6.826545223556594,4.79
0.2851789422336624,4,19,3,61.2,55.0,6.363028103540465,4.46
0.2151113796169455,2,19,5,62.0,56.0,6.1092475827643655,3.99
0.262364264467491,2,21,6,62.1,57.0,6.760414691083428,4.27
0.27002713721306015,4,19,6,62.8,57.0,6.885509670034818,4.33
0.6981347220709844,3,18,3,61.6,59.0,8.568076401730806,6.41
0.6418538861723948,3,20,2,63.0,60.0,8.33302993974291,6.13
0.262364264467491,1,19,5,63.6,57.0,6.778784897685177,4.3
1.1019400787607843,2,17,4,62.8,59.0,9.791326185647797,8.02
0.7227059828014898,3,21,3,62.3,58.0,8.830396801098097,6.52
0.3074846997479606,4,18,2,62.3,57.0,6.47543271670409,4.58
0.2851789422336624,4,21,3,60.3,57.0,6.834108738813838,4.54
0.9202827531436926,3,16,1,59.7,62.0,8.580731212220226,7.46
0.8796267475025635,3,18,3,61.2,60.0,9.06589246761031,7.17
0.3646431135879093,3,19,2,61.1,59.0,6.650279048587422,4.86
0.412109650826833,4,17,4,62.0,57.0,7.227662498728654,5.1
0.29266961396282,4,21,4,61.2,57.0,6.692083742506628,4.45
0.6931471805599453,0,19,3,44.0,53.0,8.302265794873367,6.31
0.7514160886839212,3,19,3,60.7,53.0,8.820994645747902,6.81
