depth,table,x,cut_enc,color_enc,clarity_enc,log_price,log_carat
62.9,57.0,5.68,2,21,3,7.994294986415977,-0.342490308946776
60.2,60.5,4.98,1,19,5,7.126890808898808,-0.7765287894989963
61.1,59.0,7.45,3,16,5,9.06554578707295,0.43178241642553783
63.1,56.0,4.35,2,19,6,6.952728644624869,-1.171182981502945
61.6,56.0,5.31,4,22,3,7.633369649679584,-0.579818495252942
61.5,57.0,4.4,4,21,5,6.7357800142423265,-1.1394342831883648
60.6,56.0,6.53,4,22,5,9.28702359674714,0.009950330853168092
62.6,58.0,4.77,3,20,2,6.674561391814426,-0.843970070294529
62.3,58.0,6.18,3,18,3,8.273591798199632,-0.10536051565782628
61.2,58.0,5.32,2,20,4,7.564757012905729,-0.579818495252942
64.7,56.0,6.23,2,18,3,8.679822114864455,0.0
61.2,58.0,4.44,3,21,1,6.3561076606958915,-1.1394342831883648
61.0,56.0,5.21,4,19,5,7.57353126274595,-0.6348782724359695
60.9,60.0,4.79,3,18,2,6.52649485957079,-0.8915981192837836
63.9,57.0,6.31,1,21,2,8.427924723658055,0.0
60.0,56.0,5.35,4,19,6,7.638679823876112,-0.5978370007556204
62.0,59.0,6.92,3,19,4,8.961879012677683,0.2151113796169455
61.9,53.9,4.35,4,17,4,6.218600119691729,-1.171182981502945
61.9,56.0,7.02,3,18,1,8.690978417187905,0.2468600779315258
62.3,58.0,4.29,3,22,1,6.102558594613569,-1.2039728043259361
62.1,59.0,6.71,3,20,1,8.531490496117062,0.14842000511827322
63.3,59.0,6.18,2,22,1,8.248790733696413,-0.08338160893905101
61.8,55.0,4.78,4,16,3,6.456769655572163,-0.8915981192837836
62.8,57.0,7.34,3,17,1,8.950921764797261,0.4054651081081644
62.6,54.8,6.78,4,18,3,8.912742634737025,0.1906203596086497
62.0,57.0,5.25,3,18,6,7.572502985020384,-0.616186139423817
62.5,58.0,4.67,2,21,4,6.81783057145415,-0.941608539858445
60.5,57.0,7.68,4,17,4,9.33300038471207,0.494696241836107
62.2,63.0,4.66,1,20,5,6.841615476477592,-0.916290731874155
64.4,58.0,6.25,0,19,3,8.494333897270154,0.009950330853168092
61.6,62.0,6.35,1,21,2,8.6628507638386,0.0
62.4,58.0,6.83,3,16,3,8.358900612421644,0.1906203596086497
62.8,56.0,5.69,2,20,4,7.968665700466235,-0.342490308946776
62.4,58.0,4.75,3,21,2,6.626717749249025,-0.8915981192837836
61.7,56.0,6.65,4,17,1,8.075893630298857,0.09531017980432493
61.6,55.0,5.27,4,17,3,7.155396301896734,-0.5978370007556204
59.0,60.0,6.52,3,18,2,8.386856689688234,0.0
62.4,54.0,4.44,4,22,2,6.659293919683638,-1.1086626245216111
59.4,57.0,4.1,2,20,5,6.354370040797351,-1.3862943611198906
62.1,61.0,5.1,3,19,5,7.498869733976931,-0.6931471805599453
62.0,55.0,4.82,4,19,6,7.095893221097532,-0.843970070294529
62.9,59.0,4.31,3,22,1,6.385194398997726,-1.171182981502945
62.5,59.0,6.16,3,18,6,8.523572798380277,-0.09431067947124129
62.2,59.0,6.41,4,22,5,9.356430077848078,0.01980262729617973
60.4,57.0,5.25,4,20,4,7.505492274737424,-0.6348782724359695
62.2,55.0,4.29,4,19,5,6.52795791762255,-1.2039728043259361
62.1,55.0,4.69,4,20,6,7.024649030453636,-0.941608539858445
61.9,57.0,5.33,4,21,3,7.5411524551363085,-0.5447271754416722
60.1,54.0,5.31,4,19,3,7.382124365737512,-0.6348782724359695
60.4,59.0,6.22,2,20,2,8.39773375137891,-0.09431067947124129
61.5,55.0,4.31,4,20,4,6.416732282512326,-1.2039728043259361
61.0,55.0,5.81,4,19,3,8.173857454773621,-0.3285040669720361
62.0,56.0,5.14,4,18,4,7.419380582918692,-0.6733445532637656
60.7,58.0,6.52,2,19,7,9.06589246761031,0.03922071315328133
62.8,57.0,6.92,4,18,1,8.771990436532242,0.2468600779315258
61.6,59.0,6.51,4,19,3,8.850947451970402,0.04879016416943204
62.9,58.0,4.2,2,22,5,6.498282149476434,-1.2378743560016174
62.4,57.0,6.57,4,16,2,8.411165786770708,0.10436001532424286
59.9,59.0,5.17,3,18,1,6.918695219020472,-0.7133498878774648
62.0,54.5,5.46,4,21,3,7.699842407396986,-0.4780358009429998
62.5,57.0,4.37,4,19,4,6.576469569048224,-1.1394342831883648
60.6,56.0,4.82,4,19,1,6.76849321164863,-0.916290731874155
61.2,56.0,6.34,4,20,4,8.659907293615413,-0.040821994520255166
62.0,56.0,5.78,3,20,3,7.909856667269403,-0.3285040669720361
63.3,57.0,4.79,1,22,1,6.505784060128229,-0.843970070294529
62.8,53.0,4.34,2,19,6,6.704414354964107,-1.171182981502945
60.0,60.0,6.43,3,21,3,8.812843433517195,0.0
62.2,56.0,5.1,4,19,6,7.583756300707112,-0.6931471805599453
61.2,62.0,4.66,3,18,2,6.699500340161678,-0.9675840262617056
62.9,57.0,5.66,2,21,3,7.934871565945177,-0.35667494393873245
62.0,59.0,4.08,2,20,6,6.391917113392602,-1.3470736479666092
61.1,58.0,6.44,3,21,1,8.438149984075784,0.0
59.6,61.0,4.38,3,19,4,6.687108607866515,-1.171182981502945
62.0,54.0,5.73,4,22,2,7.9105906122564775,-0.35667494393873245
60.9,55.0,5.76,2,16,1,7.593877844605118,-0.342490308946776
63.3,55.0,6.4,2,18,3,8.434680769841773,0.01980262729617973
61.2,57.0,6.47,2,18,2,8.491875383431948,0.01980262729617973
59.5,60.0,6.32,3,18,1,7.9817332866918855,-0.10536051565782628
62.7,54.0,6.13,4,21,1,8.316544717929398,-0.10536051565782628
61.3,56.0,6.49,4,19,4,8.880724576151456,0.01980262729617973
60.8,60.0,5.87,3,21,1,7.786967002614872,-0.31471074483970024
60.1,57.0,4.1,2,20,5,6.450470422144176,-1.3862943611198906
61.8,58.0,5.66,2,18,3,7.621684998724611,-0.35667494393873245
62.4,56.0,4.41,4,19,6,6.709304340258298,-1.1086626245216111
60.7,61.0,5.09,2,21,2,7.182352111885263,-0.6931471805599453
61.0,55.0,5.43,4,17,6,7.462789157412448,-0.527632742082372
59.0,59.0,4.4,1,21,6,6.716594773520978,-1.171182981502945
63.0,57.0,5.13,2,21,1,7.068172000388042,-0.6348782724359695
61.0,61.0,4.27,2,22,2,6.313548046277095,-1.2039728043259361
63.2,57.0,5.66,2,21,3,7.798523053625206,-0.342490308946776
61.7,57.0,6.39,4,21,2,8.62245370207373,0.0
61.4,57.0,5.25,4,20,3,7.487733761436444,-0.616186139423817
62.9,57.0,4.25,2,20,2,6.214608098422191,-1.2039728043259361
61.9,56.0,6.31,4,18,2,8.508757712595136,-0.05129329438755058
61.1,55.0,5.35,4,17,6,7.463363045520021,-0.579818495252942
61.3,55.0,7.41,3,17,1,8.727940222393896,0.412109650826833
60.1,61.0,4.44,3,19,3,6.51025834052315,-1.1394342831883648
62.2,56.0,5.36,4,21,4,7.743269700829004,-0.5108256237659907
62.6,59.0,6.17,3,22,3,8.499843553081124,-0.10536051565782628
62.4,60.0,6.34,2,19,2,8.456806041401142,0.009950330853168092
61.6,56.0,6.17,4,18,2,8.463792414689122,-0.10536051565782628
61.9,55.0,5.19,4,17,3,7.101675971619444,-0.6539264674066639
60.9,61.0,5.06,2,18,2,7.0326242610280065,-0.6931471805599453
61.5,56.0,5.24,4,18,4,7.400620577371135,-0.616186139423817
61.9,56.0,7.07,3,17,4,8.658519127506672,0.2700271372130602
61.9,54.0,4.62,4,17,5,6.448889394146858,-0.9942522733438669
61.5,57.0,5.27,4,21,3,7.506042178518122,-0.579818495252942
60.9,61.0,6.41,3,21,0,8.18423477409482,0.0
62.4,56.0,5.28,3,17,6,7.437206366871292,-0.579818495252942
60.6,60.0,4.4,3,19,4,6.4692503167957724,-1.1394342831883648
64.7,61.0,5.33,0,18,1,7.118826249062078,-0.4620354595965587
61.3,56.0,4.73,4,20,2,6.561030665896573,-0.941608539858445
61.4,57.0,7.42,4,17,4,9.157256000883727,0.41871033485818504
63.0,60.0,6.09,2,20,2,8.350429973538136,-0.10536051565782628
62.6,60.0,4.22,3,16,4,5.976350909297934,-1.2039728043259361
61.9,57.0,6.61,3,17,2,8.401108712395436,0.058268908123975824
62.7,58.0,4.37,3,17,2,6.317164686747284,-1.1394342831883648
62.8,58.0,4.73,3,21,1,6.706862336602747,-0.8915981192837836
61.0,56.0,4.82,4,20,5,7.083387847625295,-0.8915981192837836
62.5,53.0,5.46,3,19,4,7.596392304064196,-0.527632742082372
62.2,59.0,5.73,3,20,2,7.792761720816526,-0.35667494393873245
62.7,56.0,4.24,2,19,5,6.52795791762255,-1.2039728043259361
60.7,60.0,7.49,4,17,1,8.994172434398399,0.4382549309311553
61.3,56.0,6.62,4,19,3,8.810757927026174,0.0769610411361284
63.3,54.0,4.62,1,20,2,6.576469569048224,-0.941608539858445
60.9,59.0,7.22,3,18,3,8.754160749323518,0.3148107398400336
64.5,58.0,7.06,1,21,1,9.046879822823147,0.4054651081081644
62.2,55.0,6.66,4,21,2,8.789203094473724,0.12221763272424911
62.6,59.0,3.93,2,21,5,6.22455842927536,-1.4696759700589417
64.5,60.0,5.92,0,22,1,7.681099001536359,-0.1743533871447778
60.7,58.0,5.43,4,17,2,7.166265974133638,-0.5108256237659907
63.3,55.0,4.63,1,20,3,6.669498089857879,-0.941608539858445
61.2,56.0,4.82,4,21,4,7.042286171939743,-0.8915981192837836
61.4,62.0,4.32,2,20,3,6.437751649736401,-1.171182981502945
61.5,56.0,4.45,4,19,5,6.62273632394984,-1.1086626245216111
63.1,58.0,5.89,4,18,4,8.042699496897637,-0.2231435513142097
61.8,55.0,4.82,4,18,4,6.721425700790643,-0.8675005677047231
61.5,55.0,4.38,4,21,3,6.553933404025811,-1.1394342831883648
61.6,54.0,6.51,4,19,5,9.066700921774572,0.009950330853168092
62.0,55.0,4.64,4,22,4,6.9726062513017535,-0.9675840262617056
64.5,58.0,6.26,0,19,3,8.548885638148727,0.0
62.7,57.0,5.12,4,19,3,7.343426229147367,-0.6733445532637656
59.6,57.0,6.65,4,19,3,8.72355674269043,0.02955880224154443
62.3,54.0,5.11,4,18,3,7.153833801578843,-0.6931471805599453
60.4,56.0,6.56,4,19,1,8.213923595622743,0.02955880224154443
58.8,59.0,5.68,3,21,2,7.520776415062797,-0.4620354595965587
59.9,58.0,6.03,3,21,1,7.985824666418917,-0.2231435513142097
62.1,58.0,4.46,3,18,4,6.39024066706535,-1.0788096613719298
61.9,58.0,4.36,3,20,7,6.81783057145415,-1.171182981502945
61.4,58.0,5.09,2,21,1,7.050989447068045,-0.6931471805599453
61.5,57.0,5.35,4,21,3,7.820439515262181,-0.5621189181535413
61.5,55.0,4.47,4,19,5,6.569481420414296,-1.1086626245216111
61.1,56.0,6.44,4,18,1,8.453827315794417,0.009950330853168092
63.5,60.0,7.28,2,17,1,8.914760527397261,0.412109650826833
63.1,55.0,4.33,1,21,2,6.298949246855942,-1.171182981502945
60.2,55.0,5.85,4,19,3,8.128290171607052,-0.31471074483970024
62.5,57.0,6.36,2,21,3,8.827028068509152,0.01980262729617973
61.7,54.0,4.34,4,18,5,6.654152520183219,-1.2039728043259361
62.2,59.0,5.73,3,19,4,7.946263643580541,-0.342490308946776
63.2,58.0,4.38,2,17,2,6.349138991379798,-1.1086626245216111
63.2,61.0,5.02,1,21,1,6.907755278982137,-0.6931471805599453
60.9,61.0,5.17,3,19,5,7.618251097876695,-0.6733445532637656
62.1,57.0,5.16,4,19,7,7.771488760117616,-0.6348782724359695
61.7,56.0,5.1,4,19,4,7.419380582918692,-0.6733445532637656
59.9,58.0,4.5,3,21,5,6.984716320118266,-1.1394342831883648
61.0,59.0,4.36,3,19,7,6.895682697747868,-1.171182981502945
62.0,57.0,6.38,4,21,2,8.563122123304638,0.009950330853168092
61.8,58.0,4.3,4,21,5,6.565264970035361,-1.171182981502945
61.9,56.0,6.5,4,22,1,8.53895468319775,0.04879016416943204
63.2,54.0,6.49,1,19,1,8.352554369474591,0.04879016416943204
61.8,57.0,4.53,4,18,4,6.470799503782602,-1.0498221244986778
60.8,60.0,5.97,3,20,2,7.946617563244473,-0.2484613592984996
60.5,60.0,5.19,2,20,1,7.0317412587631285,-0.6348782724359695
60.7,56.0,6.06,2,19,2,7.913155185928068,-0.21072103131565253
62.3,55.0,4.79,4,22,2,6.922643891475888,-0.8915981192837836
61.8,58.0,6.88,4,16,3,8.586905803827538,0.2151113796169455
63.2,57.0,4.32,1,18,3,6.192362489474872,-1.171182981502945
61.3,56.0,5.38,4,17,1,7.05444965813294,-0.5447271754416722
61.3,56.0,5.79,4,22,5,8.382975849296429,-0.31471074483970024
60.4,59.0,7.06,3,20,3,9.201198714058899,0.26236426446749106
62.8,58.0,6.43,3,18,2,8.260751354700513,0.009950330853168092
59.9,60.0,4.59,2,21,2,6.421622267806518,-1.0216512475319814
60.1,63.0,5.68,1,21,5,7.957527402230773,-0.35667494393873245
63.5,57.0,4.7,1,17,1,6.289715570908998,-0.8915981192837836
60.7,56.0,7.31,4,18,4,9.185227671161108,0.34358970439007686
63.1,58.0,6.41,2,19,1,8.308938252595778,0.02955880224154443
60.2,56.0,4.46,4,22,3,6.6895992691789665,-1.171182981502945
60.7,58.0,6.81,2,22,2,8.880585523102495,0.1823215567939546
62.8,57.0,7.46,4,17,3,9.255504923930557,0.45107561936021673
62.0,56.0,6.47,4,19,4,8.844480518460378,0.04879016416943204
62.7,55.0,6.48,3,17,2,8.36264243156764,0.01980262729617973
63.9,55.0,5.04,1,22,1,7.07326971745971,-0.6733445532637656
61.6,54.0,4.97,4,20,2,6.890609120147166,-0.7765287894989963
61.2,57.0,5.91,4,22,3,8.126813720726114,-0.2744368457017603
62.1,58.0,6.33,4,20,2,8.705828110266784,-0.01005033585350145
62.0,57.0,6.91,4,17,2,8.675051276031818,0.20701416938432612
62.9,59.0,7.31,3,21,1,9.16701524723781,0.41871033485818504
62.8,59.0,5.67,3,17,3,7.7406644019172415,-0.342490308946776
61.1,59.0,4.31,3,17,6,6.313548046277095,-1.2039728043259361
61.4,55.0,4.33,4,21,5,6.855408798609928,-1.2039728043259361
59.9,57.0,5.85,2,21,1,7.8528278122817445,-0.3285040669720361
63.3,54.0,6.19,2,19,3,8.368461137615839,-0.10536051565782628
62.2,58.0,4.63,3,22,2,6.846943139585379,-0.9675840262617056
59.6,58.0,6.73,3,19,2,8.497602541651233,0.058268908123975824
61.4,55.2,5.2,4,16,4,7.1049654482698426,-0.6348782724359695
61.7,56.0,7.45,4,17,2,9.164819856674374,0.45107561936021673
61.6,60.0,5.1,3,19,5,7.516433302915632,-0.6931471805599453
62.2,61.0,5.85,3,16,4,7.60339933974067,-0.2613647641344075
62.0,55.0,4.83,4,17,7,6.962243464266207,-0.843970070294529
62.7,60.0,6.13,3,19,4,8.40290404501411,-0.10536051565782628
62.5,62.0,6.41,3,16,1,8.178358165605836,0.009950330853168092
63.0,58.0,4.32,2,17,6,6.3784261836515865,-1.1394342831883648
61.4,58.0,6.16,2,17,3,8.144679183447758,-0.10536051565782628
62.1,54.4,5.94,4,17,3,7.948031990637284,-0.2231435513142097
63.0,58.0,6.33,3,20,2,8.440744019252831,0.009950330853168092
60.8,55.0,7.02,4,19,3,9.148358579620302,0.23111172096338664
60.4,59.0,6.92,3,18,3,8.888204871455022,0.22314355131420976
61.5,59.0,6.37,4,18,6,8.784927626058323,0.0
63.4,54.0,4.23,1,16,2,5.860786223465865,-1.2039728043259361
61.9,56.0,5.72,4,18,5,8.12296471523406,-0.342490308946776
63.0,56.0,3.94,4,17,6,6.025865973825314,-1.4696759700589417
61.0,55.0,4.75,4,19,2,6.51471269087253,-0.941608539858445
62.0,57.0,4.71,4,22,4,7.064759027791802,-0.941608539858445
62.4,60.0,4.98,3,21,2,7.121252453244542,-0.6931471805599453
62.3,55.0,4.77,4,22,5,7.212294468500341,-0.8915981192837836
61.6,59.0,5.65,3,19,3,7.640603826393634,-0.3856624808119846
63.5,60.0,6.33,2,18,1,8.293549515060345,0.01980262729617973
62.9,59.0,4.27,2,20,3,6.437751649736401,-1.171182981502945
62.2,59.0,4.28,3,18,3,6.159095388491933,-1.2039728043259361
61.8,54.0,6.95,4,16,3,8.572627898304338,0.23901690047049992
62.6,58.0,6.79,3,21,2,8.882252884889363,0.1906203596086497
59.8,56.0,6.75,2,19,7,9.11085147347544,0.09531017980432493
61.4,56.0,6.69,4,17,1,8.407601514786142,0.12221763272424911
61.5,56.0,5.26,4,20,4,7.526178913346146,-0.6348782724359695
62.7,57.0,4.93,4,22,3,7.23561914106675,-0.7765287894989963
61.5,56.0,4.67,4,17,2,6.504288173536645,-0.9675840262617056
61.0,61.0,6.2,0,18,0,7.188412736496954,-0.16251892949777494
62.1,56.0,4.43,4,21,3,6.802394763324311,-1.1394342831883648
62.0,56.0,4.81,4,19,6,7.072421900537371,-0.8675005677047231
62.5,55.0,6.4,4,20,1,8.411165786770708,0.009950330853168092
62.4,57.0,6.41,2,19,0,8.026170194946426,0.02955880224154443
60.7,58.0,4.38,3,20,2,6.4967749901858625,-1.171182981502945
62.3,63.0,5.08,2,22,2,7.234898420314831,-0.6733445532637656
61.7,58.0,6.87,3,17,3,8.634442751466477,0.20701416938432612
62.3,56.0,6.37,4,19,3,8.68050180902826,0.0
60.3,57.0,5.88,3,19,3,7.855932199718614,-0.31471074483970024
61.9,60.0,5.78,3,20,2,7.825644732219989,-0.31471074483970024
61.5,55.0,4.41,4,18,3,6.259581464064923,-1.1394342831883648
60.0,54.0,6.74,2,21,1,8.629271094821588,0.131028262406404
61.7,62.0,5.64,2,21,2,7.851271997109883,-0.35667494393873245
61.4,56.0,5.14,4,19,6,7.5822291942764615,-0.6733445532637656
61.4,56.0,4.75,3,19,2,6.841615476477592,-0.941608539858445
60.3,60.0,4.28,2,22,3,6.565264970035361,-1.2039728043259361
61.6,58.0,6.91,3,19,3,8.640118538253535,0.20701416938432612
61.4,56.0,4.63,4,19,3,6.508769136971682,-0.9942522733438669
63.0,54.0,5.69,3,19,3,7.8009820712577405,-0.342490308946776
61.5,56.0,4.9,4,21,2,6.923628628138427,-0.843970070294529
59.5,61.0,4.67,3,18,3,6.618738983517219,-0.9942522733438669
60.6,59.0,4.78,3,19,3,6.741700694652055,-0.8675005677047231
60.4,58.0,4.77,2,19,2,6.5998704992128365,-0.8915981192837836
61.5,55.0,4.37,4,21,2,6.492239835020471,-1.171182981502945
60.9,60.0,5.41,4,22,7,8.500250470685925,-0.527632742082372
61.6,54.0,7.25,4,18,5,9.223157875686796,0.3576744442718159
61.6,57.0,6.91,4,19,1,8.567696173589344,0.22314355131420976
62.3,54.0,5.38,2,22,2,7.504391559161238,-0.527632742082372
61.8,57.0,4.79,4,19,4,6.825460036255307,-0.8675005677047231
61.2,55.0,4.46,4,19,3,6.361302477572996,-1.1086626245216111
62.0,56.0,3.99,2,19,5,6.1070228877422545,-1.4271163556401458
62.1,57.0,4.27,2,21,6,6.759255270663693,-1.2039728043259361
62.8,57.0,4.33,4,19,6,6.884486652042782,-1.171182981502945
61.6,59.0,6.41,3,18,3,8.567886305731756,0.009950330853168092
63.0,60.0,6.13,3,20,2,8.332789468417959,-0.10536051565782628
63.6,57.0,4.3,1,19,5,6.777646593635117,-1.2039728043259361
62.3,58.0,6.52,3,21,3,8.830250570199247,0.058268908123975824
62.3,57.0,4.58,4,18,2,6.473890696352274,-1.0216512475319814
60.3,57.0,4.54,4,21,3,6.833031732786201,-1.1086626245216111
59.7,62.0,7.46,3,16,1,8.580543506917,0.412109650826833
61.2,60.0,7.17,3,18,3,9.06577692078483,0.34358970439007686
61.1,59.0,4.86,3,19,2,6.648984550024776,-0.8209805520698302
62.0,57.0,5.1,4,17,4,7.226936018493289,-0.6733445532637656
61.2,57.0,4.45,4,21,4,6.690842277418564,-1.0788096613719298
60.7,53.0,6.81,3,19,3,8.820847033377717,0.11332868530700327
61.5,56.0,4.69,4,18,2,6.548219102762372,-0.941608539858445
61.5,56.0,5.48,4,21,3,7.829232537543592,-0.4620354595965587
62.9,56.0,4.45,2,21,2,6.39024066706535,-1.0788096613719298
61.8,56.0,3.99,4,19,4,6.091309882077698,-1.4271163556401458
61.4,58.0,5.7,4,20,3,8.010027528481734,-0.35667494393873245
61.8,54.0,4.34,4,20,6,6.75343791859778,-1.2039728043259361
61.5,55.0,5.88,4,20,2,8.108021221376747,-0.2613647641344075
58.9,59.0,6.52,2,21,4,8.889170455363413,0.01980262729617973
59.8,63.0,5.12,1,19,4,7.405495663199472,-0.6931471805599453
63.3,56.0,6.91,2,20,2,9.007367027451355,0.28517894223366247
61.3,55.0,4.58,4,21,4,6.851184927493743,-1.0498221244986778
62.5,58.0,6.59,2,17,1,8.398860004454372,0.10436001532424286
62.1,57.0,5.65,4,20,1,7.7823903355874595,-0.35667494393873245
62.1,58.0,4.73,3,21,1,6.52649485957079,-0.8915981192837836
61.9,57.0,4.44,4,21,5,6.821107472256465,-1.1086626245216111
60.9,57.0,5.17,4,22,2,7.3777589082278725,-0.6539264674066639
62.7,55.0,5.12,4,22,3,7.540090320145325,-0.6733445532637656
62.1,54.0,4.4,4,22,3,6.630683385642372,-1.1394342831883648
62.0,57.0,6.49,4,22,4,9.172119159155985,0.058268908123975824
63.8,57.0,6.54,1,18,3,8.65834547117212,0.06765864847381486
61.7,56.0,5.21,4,19,3,7.380879035564116,-0.616186139423817
61.9,56.0,4.53,4,21,2,6.447305862541213,-1.0216512475319814
62.0,55.0,4.46,4,18,4,6.610696044717759,-1.1086626245216111
62.0,56.0,4.47,3,22,2,6.688354713946762,-1.0788096613719298
62.9,59.0,5.75,3,21,6,8.179199798423086,-0.3285040669720361
63.6,57.0,6.27,1,21,2,8.566173813637858,0.009950330853168092
59.8,58.0,5.98,4,17,3,7.883069351305753,-0.2484613592984996
62.0,59.0,4.53,3,17,4,6.342121418721152,-1.0216512475319814
61.6,57.0,4.35,4,21,3,6.522092798170152,-1.171182981502945
61.6,57.0,4.3,4,18,4,6.26530121273771,-1.2039728043259361
62.2,57.0,4.26,4,18,5,6.380122536899765,-1.2039728043259361
61.8,58.0,4.29,3,21,5,6.920671504248683,-1.2039728043259361
61.8,53.0,4.48,4,20,6,6.779921907472252,-1.1086626245216111
63.7,54.0,5.08,1,19,5,7.495541943884256,-0.6733445532637656
59.8,59.0,4.07,2,21,5,6.354370040797351,-1.3862943611198906
63.0,58.0,6.34,2,18,2,8.43750042250699,0.01980262729617973
59.2,59.0,7.46,1,18,1,8.929832503272403,0.44468582126144574
62.3,57.0,6.41,4,22,2,8.730851903519232,0.01980262729617973
60.9,58.0,4.63,2,22,3,6.838405200847344,-0.9675840262617056
64.5,56.0,6.06,0,19,1,7.957877358489813,-0.10536051565782628
62.6,58.0,6.08,2,17,2,8.077136638538454,-0.10536051565782628
62.8,58.0,6.15,2,19,2,8.305236829492593,-0.09431067947124129
61.4,55.0,5.13,4,22,5,7.8168199657645525,-0.6931471805599453
62.2,54.0,4.64,4,18,3,6.555356891810665,-0.9675840262617056
63.9,57.0,5.57,1,20,2,7.754052639035757,-0.342490308946776
61.2,57.0,6.34,2,18,3,8.327484416188264,-0.040821994520255166
62.2,56.0,4.43,4,19,7,6.891625897052253,-1.1086626245216111
62.7,59.0,6.38,3,21,3,8.812843433517195,0.0
62.4,59.0,5.55,2,17,4,7.729295674310482,-0.35667494393873245
61.5,56.0,7.46,4,18,3,9.352794339771116,0.44468582126144574
62.1,56.0,5.29,4,20,6,7.828038032125829,-0.579818495252942
62.2,55.0,5.97,4,21,3,8.258681496264236,-0.23572233352106983
62.4,56.0,7.0,4,18,4,9.035034150076132,0.2700271372130602
61.4,58.0,4.12,2,21,6,6.391917113392602,-1.3470736479666092
61.4,56.0,5.21,4,21,4,7.669961995473577,-0.6348782724359695
62.1,54.0,4.46,4,20,3,6.74993119378857,-1.1086626245216111
60.7,59.0,6.41,3,21,2,8.620471540869739,0.0
61.5,55.0,5.18,4,21,2,7.343426229147367,-0.6733445532637656
62.6,54.0,4.37,2,19,5,6.51025834052315,-1.1394342831883648
61.9,55.0,5.31,3,21,3,7.557472901614746,-0.579818495252942
60.9,57.0,4.45,4,19,7,6.852242569051878,-1.1086626245216111
61.6,56.0,4.36,4,18,4,6.548219102762372,-1.171182981502945
61.0,61.0,4.75,3,19,6,7.114769448366463,-0.8915981192837836
60.0,56.0,5.05,2,19,4,7.228388451573604,-0.7765287894989963
61.9,59.0,6.38,3,20,3,8.631592731724734,0.0
62.6,60.0,4.32,3,18,4,6.548219102762372,-1.171182981502945
62.5,59.0,5.68,3,20,5,8.012349639327795,-0.35667494393873245
60.5,59.0,4.67,3,20,3,6.795705775173514,-0.9942522733438669
61.0,57.0,4.43,4,21,3,6.583409222158765,-1.1086626245216111
62.8,56.0,4.34,2,22,2,6.3784261836515865,-1.1394342831883648
62.3,60.0,7.42,3,20,1,9.136693831807884,0.4574248470388755
62.1,56.0,4.32,4,22,6,6.9975959829819265,-1.2039728043259361
61.8,57.0,5.31,2,17,2,7.067319848653476,-0.5621189181535413
61.9,56.0,6.8,4,21,1,8.61195776786066,0.17395330712343798
61.2,57.0,5.74,4,21,1,7.7823903355874595,-0.342490308946776
61.9,57.0,5.31,4,19,6,7.7039102096163115,-0.5621189181535413
62.2,54.0,4.76,4,21,5,7.079184394609668,-0.8915981192837836
61.9,56.0,4.32,2,21,4,6.455198563340122,-1.171182981502945
61.7,56.0,5.8,4,19,1,7.897296472595885,-0.3011050927839216
63.0,53.0,4.31,3,17,4,6.410174881966167,-1.2039728043259361
63.6,56.0,6.14,1,19,1,8.191463051326927,-0.09431067947124129
60.1,59.0,4.49,3,22,2,6.659293919683638,-1.1086626245216111
61.1,57.0,6.54,4,19,2,8.546169299652755,0.02955880224154443
63.0,58.0,6.13,2,18,2,8.200562797008564,-0.10536051565782628
60.1,58.0,5.23,3,21,5,7.996317231796746,-0.6539264674066639
